
BUSES AND NODES IN ACTIVE CIRCUIT: 5002086

                                                         Coord                                 Number of     Nodes
  Bus                               Base kV             (x, y)                      Keep?       Nodes        connected ...
"82044335002086"                  13.800          ( -49.316855764, -16.610143375)     No           3          1    2    3 
"82044325002086"                  13.800          ( -49.316464185, -16.610317603)     No           3          1    2    3 
"82044345002086"                  13.800          ( -49.317161173, -16.610005955)     No           3          1    2    3 
"82044355002086"                  13.800          ( -49.317515992, -16.609841568)     No           3          1    2    3 
"82044365002086"                  13.800          ( -49.317818865, -16.609707821)     No           3          1    2    3 
"82044375002086"                  13.800          ( -49.317849168, -16.609624623)     No           3          1    2    3 
"82044385002086"                  13.800          ( -49.317782983, -16.609481663)     No           3          1    2    3 
"82044395002086"                  13.800          ( -49.317721896, -16.609349701)     No           3          1    2    3 
"82044555002086"                  13.800          ( -49.317216721, -16.608308678)     No           3          1    2    3 
"90190165002086"                  13.800          ( -49.317346532, -16.608589714)     No           3          1    2    3 
"82065575002086"                  13.800          ( -49.329024982, -16.631203064)     No           3          1    2    3 
"82065585002086"                  13.800          ( -49.329260863, -16.631024197)     No           3          1    2    3 
"82065595002086"                  13.800          ( -49.329515734, -16.6308184  )     No           3          1    2    3 
"82065605002086"                  13.800          ( -49.329779899, -16.630621714)     No           3          1    2    3 
"82065615002086"                  13.800          ( -49.330049966, -16.6304236  )     No           3          1    2    3 
"82036615002086"                  13.800          ( -49.317125512, -16.608090565)     No           3          1    2    3 
"82043645002086"                  13.800          ( -49.31693119 , -16.607799805)     No           3          1    2    3 
"82044545002086"                  13.800          ( -49.317417779, -16.608727778)     No           3          1    2    3 
"82045145002086"                  13.800          ( -49.317604493, -16.609052327)     No           3          1    2    3 
"82045245002086"                  13.800          ( -49.31839403 , -16.611528471)     No           3          1    2    3 
"82044605002086"                  13.800          ( -49.318132973, -16.611646251)     No           3          1    2    3 
"82046135002086"                  13.800          ( -49.308394477, -16.617981897)     No           3          1    2    3 
"82045515002086"                  13.800          ( -49.308239779, -16.617841288)     No           3          1    2    3 
"82045525002086"                  13.800          ( -49.307958768, -16.617820922)     No           3          1    2    3 
"82045545002086"                  13.800          ( -49.307743442, -16.617792054)     No           3          1    2    3 
"82045555002086"                  13.800          ( -49.307453469, -16.617735465)     No           3          1    2    3 
"82045565002086"                  13.800          ( -49.307219478, -16.617697408)     No           3          1    2    3 
"82045585002086"                  13.800          ( -49.30695737 , -16.61765912 )     No           3          1    2    3 
"82045595002086"                  13.800          ( -49.306798278, -16.617630711)     No           3          1    2    3 
"82060465002086"                  13.800          ( -49.327970926, -16.624118875)     No           3          1    2    3 
"82060515002086"                  13.800          ( -49.328146186, -16.624445528)     No           3          1    2    3 
"82060505002086"                  13.800          ( -49.328244899, -16.624952394)     No           3          1    2    3 
"82060525002086"                  13.800          ( -49.328392121, -16.625269874)     No           3          1    2    3 
"82060535002086"                  13.800          ( -49.328835356, -16.626041587)     No           3          1    2    3 
"82026395002086"                  13.800          ( -49.328963834, -16.626358916)     No           3          1    2    3 
"82060835002086"                  13.800          ( -49.325380131, -16.625104781)     No           3          1    2    3 
"82060845002086"                  13.800          ( -49.32549764 , -16.625390828)     No           3          1    2    3 
"82061635002086"                  13.800          ( -49.325651692, -16.625736953)     No           3          1    2    3 
"82061645002086"                  13.800          ( -49.325798882, -16.626043257)     No           3          1    2    3 
"82061655002086"                  13.800          ( -49.32596415 , -16.626381467)     No           3          1    2    3 
"82061665002086"                  13.800          ( -49.326128334, -16.626715495)     No           3          1    2    3 
"82061675002086"                  13.800          ( -49.326421203, -16.627319249)     No           3          1    2    3 
"82053635002086"                  13.800          ( -49.324970122, -16.624284439)     No           3          1    2    3 
"82053625002086"                  13.800          ( -49.325099484, -16.624502352)     No           3          1    2    3 
"82054415002086"                  13.800          ( -49.325195433, -16.623165693)     No           3          1    2    3 
"82053855002086"                  13.800          ( -49.325486994, -16.623050548)     No           3          1    2    3 
"82053865002086"                  13.800          ( -49.325910565, -16.622846117)     No           3          1    2    3 
"82053875002086"                  13.800          ( -49.326409258, -16.622615181)     No           3          1    2    3 
"82053885002086"                  13.800          ( -49.327109377, -16.622326358)     No           3          1    2    3 
"82053785002086"                  13.800          ( -49.327109377, -16.622326358)     No           3          1    2    3 
"82053965002086"                  13.800          ( -49.326566229, -16.621277738)     No           3          1    2    3 
"82053975002086"                  13.800          ( -49.326391724, -16.620918046)     No           3          1    2    3 
"82054525002086"                  13.800          ( -49.327438126, -16.622867479)     No           3          1    2    3 
"82054535002086"                  13.800          ( -49.327548481, -16.623112367)     No           3          1    2    3 
"82054115002086"                  13.800          ( -49.323496512, -16.621290424)     No           3          1    2    3 
"82054105002086"                  13.800          ( -49.323625528, -16.621544502)     No           3          1    2    3 
"82054825002086"                  13.800          ( -49.318428231, -16.61296037 )     No           3          1    2    3 
"82054835002086"                  13.800          ( -49.318505729, -16.613125207)     No           3          1    2    3 
"82054845002086"                  13.800          ( -49.31872759 , -16.613543642)     No           3          1    2    3 
"82061625002086"                  13.800          ( -49.320826479, -16.615756452)     No           3          1    2    3 
"82062155002086"                  13.800          ( -49.321001405, -16.616119347)     No           3          1    2    3 
"82062165002086"                  13.800          ( -49.320670141, -16.615411871)     No           3          1    2    3 
"82062685002086"                  13.800          ( -49.321167116, -16.616464102)     No           3          1    2    3 
"82053655002086"                  13.800          ( -49.32481551 , -16.62403876 )     No           3          1    2    3 
"82053675002086"                  13.800          ( -49.324574162, -16.623467914)     No           3          1    2    3 
"82054395002086"                  13.800          ( -49.324423651, -16.623529957)     No           3          1    2    3 
"94324485002086"                  13.800          ( -49.324958815, -16.623276657)     No           3          1    2    3 
"82053735002086"                  13.800          ( -49.326795555, -16.621699242)     No           3          1    2    3 
"82053745002086"                  13.800          ( -49.326992704, -16.622008946)     No           3          1    2    3 
"94563015002086"                  13.800          ( -49.3252577  , -16.624828754)     No           3          1    2    3 
"82054145002086"                  13.800          ( -49.323321391, -16.620945622)     No           3          1    2    3 
"89701935002086"                  13.800          ( -49.323429666, -16.621155418)     No           3          1    2    3 
"82061975002086"                  13.800          ( -49.327851666, -16.623819694)     No           3          1    2    3 
"82061995002086"                  13.800          ( -49.327741702, -16.623529625)     No           3          1    2    3 
"82061985002086"                  13.800          ( -49.327640484, -16.623311922)     No           3          1    2    3 
"82054155002086"                  13.800          ( -49.323137634, -16.620519417)     No           3          1    2    3 
"82064885002086"                  13.800          ( -49.311839225, -16.613505838)     No           3          1    2    3 
"82054235002086"                  13.800          ( -49.32426386 , -16.623591924)     No           3          1    2    3 
"82054245002086"                  13.800          ( -49.324482201, -16.623268385)     No           3          1    2    3 
"82054255002086"                  13.800          ( -49.324316408, -16.622932687)     No           3          1    2    3 
"82054285002086"                  13.800          ( -49.324159618, -16.622633255)     No           3          1    2    3 
"82054295002086"                  13.800          ( -49.324021636, -16.622342956)     No           3          1    2    3 
"82054305002086"                  13.800          ( -49.323846777, -16.621971027)     No           3          1    2    3 
"94777905002086"                  13.800          ( -49.317982104, -16.612032772)     No           3          1    2    3 
"82054795002086"                  13.800          ( -49.318101536, -16.612246295)     No           3          1    2    3 
"82054815002086"                  13.800          ( -49.318221167, -16.612500292)     No           3          1    2    3 
"82054985002086"                  13.800          ( -49.319104004, -16.613365917)     No           3          1    2    3 
"82038075002086"                  13.800          ( -49.309521339, -16.606338978)     No           3          1    2    3 
"82038065002086"                  13.800          ( -49.30933636 , -16.606057414)     No           3          1    2    3 
"82038095002086"                  13.800          ( -49.309114369, -16.605721235)     No           3          1    2    3 
"82038105002086"                  13.800          ( -49.308892697, -16.605348911)     No           3          1    2    3 
"82038115002086"                  13.800          ( -49.308814375, -16.605218011)     No           3          1    2    3 
"82041085002086"                  13.800          ( -49.309473134, -16.606492214)     No           3          1    2    3 
"82041105002086"                  13.800          ( -49.30927047 , -16.606620117)     No           3          1    2    3 
"82038845002086"                  13.800          ( -49.310133937, -16.607021745)     No           3          1    2    3 
"82041145002086"                  13.800          ( -49.310244736, -16.607212425)     No           3          1    2    3 
"82041155002086"                  13.800          ( -49.310310735, -16.607167778)     No           3          1    2    3 
"82041175002086"                  13.800          ( -49.310574492, -16.607016298)     No           3          1    2    3 
"82041165002086"                  13.800          ( -49.310819411, -16.606864665)     No           3          1    2    3 
"82041205002086"                  13.800          ( -49.311120919, -16.606686372)     No           3          1    2    3 
"82041195002086"                  13.800          ( -49.311431594, -16.606526236)     No           3          1    2    3 
"94511145002086"                  13.800          ( -49.311522974, -16.606471809)     No           3          1    2    3 
"82041185002086"                  13.800          ( -49.31177077 , -16.606321147)     No           3          1    2    3 
"82041215002086"                  13.800          ( -49.310056349, -16.607319334)     No           3          1    2    3 
"82041225002086"                  13.800          ( -49.309773611, -16.60749777 )     No           3          1    2    3 
"82041235002086"                  13.800          ( -49.309406366, -16.60769359 )     No           3          1    2    3 
"82041245002086"                  13.800          ( -49.309039135, -16.607898446)     No           3          1    2    3 
"82041255002086"                  13.800          ( -49.308690792, -16.608076345)     No           3          1    2    3 
"82039315002086"                  13.800          ( -49.308389307, -16.608254626)     No           3          1    2    3 
"82039325002086"                  13.800          ( -49.3080879  , -16.60842387 )     No           3          1    2    3 
"82039335002086"                  13.800          ( -49.307805214, -16.608602285)     No           3          1    2    3 
"82039455002086"                  13.800          ( -49.309503443, -16.61159818 )     No           3          1    2    3 
"82039375002086"                  13.800          ( -49.309687953, -16.611934052)     No           3          1    2    3 
"82039465002086"                  13.800          ( -49.309318696, -16.611289416)     No           3          1    2    3 
"82039475002086"                  13.800          ( -49.309133553, -16.611025834)     No           3          1    2    3 
"82039495002086"                  13.800          ( -49.308958101, -16.610726273)     No           3          1    2    3 
"82039685002086"                  13.800          ( -49.30664866 , -16.612243625)     No           3          1    2    3 
"82039665002086"                  13.800          ( -49.306841729, -16.61212446 )     No           3          1    2    3 
"82039675002086"                  13.800          ( -49.306526268, -16.612305885)     No           3          1    2    3 
"82039695002086"                  13.800          ( -49.306267473, -16.612460967)     No           3          1    2    3 
"82042055002086"                  13.800          ( -49.306772994, -16.612447317)     No           3          1    2    3 
"82042065002086"                  13.800          ( -49.306547075, -16.612071183)     No           3          1    2    3 
"82042075002086"                  13.800          ( -49.306426905, -16.611880425)     No           3          1    2    3 
"82042085002086"                  13.800          ( -49.306315949, -16.611707816)     No           3          1    2    3 
"82042105002086"                  13.800          ( -49.30614042 , -16.611417199)     No           3          1    2    3 
"82042115002086"                  13.800          ( -49.305973946, -16.611162804)     No           3          1    2    3 
"82042135002086"                  13.800          ( -49.305817004, -16.610890412)     No           3          1    2    3 
"82042145002086"                  13.800          ( -49.30561344 , -16.610590528)     No           3          1    2    3 
"82042165002086"                  13.800          ( -49.305465553, -16.610354448)     No           3          1    2    3 
"82042275002086"                  13.800          ( -49.308838087, -16.610517444)     No           3          1    2    3 
"82042285002086"                  13.800          ( -49.308616172, -16.610172228)     No           3          1    2    3 
"82042295002086"                  13.800          ( -49.308459147, -16.609908875)     No           3          1    2    3 
"82041535002086"                  13.800          ( -49.308283631, -16.609627295)     No           3          1    2    3 
"82041545002086"                  13.800          ( -49.308107864, -16.609363789)     No           3          1    2    3 
"82041685002086"                  13.800          ( -49.307895047, -16.609045812)     No           3          1    2    3 
"82043025002086"                  13.800          ( -49.310090054, -16.601425799)     No           3          1    2    3 
"82042575002086"                  13.800          ( -49.312608278, -16.600074108)     No           3          1    2    3 
"82042655002086"                  13.800          ( -49.317111078, -16.592640564)     No           3          1    2    3 
"82041725002086"                  13.800          ( -49.307522331, -16.60879879 )     No           3          1    2    3 
"94336015002086"                  13.800          ( -49.30777582 , -16.608863828)     No           3          1    2    3 
"82041755002086"                  13.800          ( -49.307249217, -16.608950208)     No           3          1    2    3 
"82041745002086"                  13.800          ( -49.306872277, -16.609182092)     No           3          1    2    3 
"82041765002086"                  13.800          ( -49.306495575, -16.609386867)     No           3          1    2    3 
"82041795002086"                  13.800          ( -49.306118808, -16.609609714)     No           3          1    2    3 
"82041785002086"                  13.800          ( -49.305789043, -16.609805835)     No           3          1    2    3 
"82041775002086"                  13.800          ( -49.305451724, -16.609960408)     No           3          1    2    3 
"82041845002086"                  13.800          ( -49.305221128, -16.610095251)     No           3          1    2    3 
"95423845002086"                  13.800          ( -49.30476701 , -16.610358276)     No           3          1    2    3 
"82041905002086"                  13.800          ( -49.304269806, -16.61064427 )     No           3          1    2    3 
"82037375002086"                  13.800          ( -49.31107704 , -16.608493331)     No           3          1    2    3 
"81489205002086"                  13.800          ( -49.317754597, -16.592210414)     No           3          1    2    3 
"82037365002086"                  13.800          ( -49.311224854, -16.608738533)     No           3          1    2    3 
"82037555002086"                  13.800          ( -49.311376014, -16.608961203)     No           3          1    2    3 
"82032765002086"                  13.800          ( -49.323548189, -16.614623199)     No           3          1    2    3 
"82032855002086"                  13.800          ( -49.323456901, -16.614413881)     No           3          1    2    3 
"85845475002086"                  13.800          ( -49.323368946, -16.614191528)     No           3          1    2    3 
"82035725002086"                  13.800          ( -49.323201377, -16.613819145)     No           3          1    2    3 
"82035735002086"                  13.800          ( -49.323061151, -16.613493454)     No           3          1    2    3 
"82035775002086"                  13.800          ( -49.322904277, -16.613126755)     No           3          1    2    3 
"82035785002086"                  13.800          ( -49.322783444, -16.612852377)     No           3          1    2    3 
"93945325002086"                  13.800          ( -49.322755868, -16.61279392 )     No           3          1    2    3 
"88287355002086"                  13.800          ( -49.330882719, -16.616065116)     No           3          1    2    3 
"88685565002086"                  13.800          ( -49.319373199, -16.611127006)     No           3          1    2    3 
"82033905002086"                  13.800          ( -49.319312591, -16.61100249 )     No           3          1    2    3 
"82033935002086"                  13.800          ( -49.3191831  , -16.610736888)     No           3          1    2    3 
"82033945002086"                  13.800          ( -49.31905329 , -16.610465061)     No           3          1    2    3 
"88686005002086"                  13.800          ( -49.320247917, -16.61069417 )     No           3          1    2    3 
"88686185002086"                  13.800          ( -49.320384615, -16.610671215)     No           3          1    2    3 
"82033825002086"                  13.800          ( -49.320328816, -16.610536309)     No           3          1    2    3 
"82034555002086"                  13.800          ( -49.320227429, -16.610326292)     No           3          1    2    3 
"94075015002086"                  13.800          ( -49.328143353, -16.629895846)     No           3          1    2    3 
"94074925002086"                  13.800          ( -49.328152265, -16.629795927)     No           3          1    2    3 
"94074915002086b"                 13.800          ( -49.328094033, -16.629835209)     No           3          1    2    3 
"94074935002086"                  13.800          ( -49.328212872, -16.629753226)     No           3          1    2    3 
"94074915002086"                  13.800          ( -49.328094033, -16.629835209)     No           3          1    2    3 
"94128545002086"                  13.800          ( -49.323954658, -16.62373479 )     No           3          1    2    3 
"94125525002086b"                 13.800          ( -49.323875944, -16.623771537)     No           3          1    2    3 
"94128555002086"                  13.800          ( -49.323850082, -16.623702902)     No           3          1    2    3 
"94128575002086b"                 13.800          ( -49.323779962, -16.623733653)     No           3          1    2    3 
"94128565002086"                  13.800          ( -49.323921974, -16.623672157)     No           3          1    2    3 
"84126245002086"                  13.800          ( -49.327951257, -16.584437892)     No           3          1    2    3 
"84064965002086"                  13.800          ( -49.32704159 , -16.583348742)     No           3          1    2    3 
"84064955002086"                  13.800          ( -49.327510268, -16.583891073)     No           3          1    2    3 
"84064915002086"                  13.800          ( -49.326539179, -16.582788381)     No           3          1    2    3 
"89458365002086"                  13.800          ( -49.327487807, -16.628962737)     No           4          1    2    3    4 
"94180025002086"                  13.800          ( -49.319822491, -16.606077026)     No           3          1    2    3 
"82065635002086"                  13.800          ( -49.322691833, -16.577630183)     No           3          1    2    3 
"94511135002086"                  13.800          ( -49.311656078, -16.606389814)     No           3          1    2    3 
"94511155002086"                  13.800          ( -49.31162874 , -16.606499148)     No           3          1    2    3 
"94511165002086b"                 13.800          ( -49.311701236, -16.606457011)     No           3          1    2    3 
"94511175002086"                  13.800          ( -49.31156338 , -16.606539005)     No           3          1    2    3 
"94511165002086"                  13.800          ( -49.311701236, -16.606457011)     No           3          1    2    3 
"94522045002086"                  13.800          ( -49.307836851, -16.608483348)     No           3          1    2    3 
"94531895002086"                  13.800          ( -49.31745947 , -16.603116172)     No           3          1    2    3 
"94531875002086"                  13.800          ( -49.317524826, -16.603082006)     No           3          1    2    3 
"94531885002086b"                 13.800          ( -49.317602079, -16.60303873 )     No           3          1    2    3 
"94531885002086"                  13.800          ( -49.317602079, -16.60303873 )     No           3          1    2    3 
"84503585002086"                  13.800          ( -49.32116555 , -16.616615272)     No           3          1    2    3 
"84503605002086"                  13.800          ( -49.320928576, -16.616723241)     No           3          1    2    3 
"84503635002086"                  13.800          ( -49.320856238, -16.616704178)     No           3          1    2    3 
"94324495002086"                  13.800          ( -49.325103804, -16.623208333)     No           3          1    2    3 
"94324475002086"                  13.800          ( -49.325147775, -16.623277798)     No           3          1    2    3 
"94324465002086b"                 13.800          ( -49.325071716, -16.623321074)     No           3          1    2    3 
"94324455002086"                  13.800          ( -49.325000417, -16.623352957)     No           3          1    2    3 
"94324465002086"                  13.800          ( -49.325071716, -16.623321074)     No           3          1    2    3 
"94329985002086"                  13.800          ( -49.319516799, -16.613193866)     No           3          1    2    3 
"94329955002086"                  13.800          ( -49.319541757, -16.613262195)     No           3          1    2    3 
"94329965002086"                  13.800          ( -49.319474019, -16.613291803)     No           3          1    2    3 
"94329955002086b"                 13.800          ( -49.319541757, -16.613262195)     No           3          1    2    3 
"94329975002086"                  13.800          ( -49.31940628 , -16.613315717)     No           3          1    2    3 
"94336035002086"                  13.800          ( -49.307870891, -16.609007318)     No           3          1    2    3 
"94335985002086"                  13.800          ( -49.307875643, -16.608813718)     No           3          1    2    3 
"94335995002086"                  13.800          ( -49.307916051, -16.608882045)     No           3          1    2    3 
"94335985002086b"                 13.800          ( -49.307875643, -16.608813718)     No           3          1    2    3 
"94336005002086"                  13.800          ( -49.30795646 , -16.608951519)     No           3          1    2    3 
"94336115002086"                  13.800          ( -49.327112023, -16.630253238)     No           3          1    2    3 
"94336185002086"                  13.800          ( -49.327221951, -16.630199715)     No           3          1    2    3 
"94336115002086b"                 13.800          ( -49.327112023, -16.630253238)     No           3          1    2    3 
"94336105002086"                  13.800          ( -49.327327721, -16.630143352)     No           3          1    2    3 
"94660965002086"                  13.800          ( -49.329520192, -16.633357213)     No           3          1    2    3 
"94661005002086"                  13.800          ( -49.329419179, -16.633324192)     No           3          1    2    3 
"90017905002086"                  13.800          ( -49.321139855, -16.595475939)     No           3          1    2    3 
"90305705002086"                  13.800          ( -49.321122582, -16.595373115)     No           3          1    2    3 
"90349985002086"                  13.800          ( -49.318391695, -16.599450238)     No           3          1    2    3 
"83311705002086"                  13.800          ( -49.318188496, -16.59926836 )     No           3          1    2    3 
"90349975002086"                  13.800          ( -49.318006228, -16.599014604)     No           3          1    2    3 
"95170955002086"                  13.800          ( -49.329605188, -16.611643857)     No           3          1    2    3 
"95170945002086b"                 13.800          ( -49.329674112, -16.611613106)     No           3          1    2    3 
"86769795002086"                  13.800          ( -49.32954274 , -16.611669719)     No           3          1    2    3 
"95170985002086"                  13.800          ( -49.329575475, -16.61158122 )     No           3          1    2    3 
"95170995002086"                  13.800          ( -49.329640837, -16.611555029)     No           3          1    2    3 
"95170975002086b"                 13.800          ( -49.329719278, -16.611526558)     No           3          1    2    3 
"95201215002086"                  13.800          ( -49.323122718, -16.620275914)     No           3          1    2    3 
"95200805002086b"                 13.800          ( -49.323084688, -16.620188231)     No           3          1    2    3 
"95201025002086"                  13.800          ( -49.323160755, -16.620373843)     No           3          1    2    3 
"95200785002086"                  13.800          ( -49.323096577, -16.620414841)     No           3          1    2    3 
"95200805002086"                  13.800          ( -49.323084688, -16.620188231)     No           3          1    2    3 
"95217185002086"                  13.800          ( -49.318186205, -16.603016439)     No           3          1    2    3 
"95217195002086"                  13.800          ( -49.318133919, -16.602810312)     No           3          1    2    3 
"95217205002086"                  13.800          ( -49.31820522 , -16.60289686 )     No           3          1    2    3 
"95217195002086b"                 13.800          ( -49.318133919, -16.602810312)     No           3          1    2    3 
"95217365002086"                  13.800          ( -49.318250381, -16.602976581)     No           3          1    2    3 
"95220995002086"                  13.800          ( -49.325749329, -16.613164195)     No           3          1    2    3 
"95220985002086"                  13.800          ( -49.326276978, -16.612968319)     No           3          1    2    3 
"95220975002086"                  13.800          ( -49.326619236, -16.612858994)     No           3          1    2    3 
"95220965002086"                  13.800          ( -49.327037557, -16.612695006)     No           3          1    2    3 
"81489225002086"                  13.800          ( -49.327345206, -16.612488008)     No           3          1    2    3 
"81482745002086"                  13.800          ( -49.327604225, -16.612381225)     No           3          1    2    3 
"95224985002086"                  13.800          ( -49.334151734, -16.620426689)     No           3          1    2    3 
"95224855002086"                  13.800          ( -49.334240861, -16.620435797)     No           3          1    2    3 
"95225005002086"                  13.800          ( -49.334148764, -16.620362356)     No           3          1    2    3 
"84117245002086"                  13.800          ( -49.324190039, -16.589234817)     No           1          2 
"84117195002086"                  13.800          ( -49.324032015, -16.589578549)     No           1          2 
"84117165002086"                  13.800          ( -49.323935862, -16.589601262)     No           1          2 
"84117145002086"                  13.800          ( -49.32360404 , -16.589411232)     No           1          2 
"94563025002086"                  13.800          ( -49.325324954, -16.624971204)     No           3          1    2    3 
"94563045002086"                  13.800          ( -49.325363842, -16.624872251)     No           3          1    2    3 
"94563035002086b"                 13.800          ( -49.325334337, -16.624805429)     No           3          1    2    3 
"94563055002086"                  13.800          ( -49.325393349, -16.624945497)     No           3          1    2    3 
"94563035002086"                  13.800          ( -49.325334337, -16.624805429)     No           3          1    2    3 
"89813615002086"                  13.800          ( -49.327023631, -16.628797889)     No           4          1    2    3    4 
"95242395002086"                  13.800          ( -49.324709629, -16.623221149)     No           3          1    2    3 
"95244945002086"                  13.800          ( -49.320835826, -16.608543527)     No           3          1    2    3 
"94777895002086"                  13.800          ( -49.318051026, -16.612152351)     No           3          1    2    3 
"94777935002086"                  13.800          ( -49.318084309, -16.612057826)     No           3          1    2    3 
"94777925002086b"                 13.800          ( -49.318051029, -16.612000886)     No           3          1    2    3 
"94777915002086"                  13.800          ( -49.318115201, -16.612115909)     No           3          1    2    3 
"94777925002086"                  13.800          ( -49.318051029, -16.612000886)     No           3          1    2    3 
"82020815002086"                  13.800          ( -49.319834473, -16.596175016)     No           3          1    2    3 
"82020825002086"                  13.800          ( -49.320069848, -16.596050397)     No           3          1    2    3 
"82020915002086"                  13.800          ( -49.320521687, -16.595819095)     No           3          1    2    3 
"82020925002086"                  13.800          ( -49.320832494, -16.595640873)     No           3          1    2    3 
"90017915002086"                  13.800          ( -49.321448221, -16.595301424)     No           3          1    2    3 
"90017925002086"                  13.800          ( -49.32175468 , -16.595123867)     No           3          1    2    3 
"90017935002086"                  13.800          ( -49.322067184, -16.594942405)     No           3          1    2    3 
"90017945002086"                  13.800          ( -49.322357518, -16.594778489)     No           3          1    2    3 
"90017955002086"                  13.800          ( -49.322659948, -16.594602879)     No           3          1    2    3 
"90017965002086"                  13.800          ( -49.322920035, -16.594452636)     No           3          1    2    3 
"90017985002086"                  13.800          ( -49.322853441, -16.594377965)     No           3          1    2    3 
"82045155002086"                  13.800          ( -49.317939503, -16.609806682)     No           3          1    2    3 
"82045165002086"                  13.800          ( -49.318059122, -16.610054715)     No           3          1    2    3 
"82045175002086"                  13.800          ( -49.318158386, -16.610263661)     No           3          1    2    3 
"90409505002086"                  13.800          ( -49.318245216, -16.61044493 )     No           3          1    2    3 
"95404025002086"                  13.800          ( -49.328350941, -16.619596971)     No           3          1    2    3 
"95404045002086"                  13.800          ( -49.328299839, -16.619616327)     No           3          1    2    3 
"95404065002086"                  13.800          ( -49.328328366, -16.619697183)     No           3          1    2    3 
"95404055002086b"                 13.800          ( -49.328355698, -16.619775754)     No           3          1    2    3 
"95404055002086"                  13.800          ( -49.328355698, -16.619775754)     No           3          1    2    3 
"82041855002086"                  13.800          ( -49.304873964, -16.610295064)     No           3          1    2    3 
"95423905002086"                  13.800          ( -49.304771766, -16.610195427)     No           3          1    2    3 
"89895775002086b"                 13.800          ( -49.304776037, -16.610122805)     No           3          1    2    3 
"95423935002086"                  13.800          ( -49.304686195, -16.610197703)     No           3          1    2    3 
"95423925002086"                  13.800          ( -49.304689766, -16.610138483)     No           3          1    2    3 
"82049595002086"                  13.800          ( -49.327181208, -16.627662549)     No           3          1    2    3 
"82061685002086"                  13.800          ( -49.327458757, -16.627538613)     No           3          1    2    3 
"82061695002086"                  13.800          ( -49.327752976, -16.627406889)     No           3          1    2    3 
"82061705002086"                  13.800          ( -49.327958111, -16.627315544)     No           3          1    2    3 
"82061715002086"                  13.800          ( -49.328344472, -16.627140173)     No           3          1    2    3 
"90214315002086"                  13.800          ( -49.328234641, -16.627072593)     No           3          1    2    3 
"82031505002086"                  13.800          ( -49.323956091, -16.615522208)     No           3          1    2    3 
"82031675002086"                  13.800          ( -49.323826162, -16.61524658 )     No           3          1    2    3 
"82031725002086"                  13.800          ( -49.32369367 , -16.614945989)     No           3          1    2    3 
"95141545002086"                  13.800          ( -49.32054516 , -16.607432024)     No           3          1    2    3 
"95141555002086"                  13.800          ( -49.320371556, -16.607408436)     No           3          1    2    3 
"81481415002086"                  13.800          ( -49.331023068, -16.615782086)     No           3          1    2    3 
"81481405002086"                  13.800          ( -49.331192297, -16.615480341)     No           3          1    2    3 
"90855665002086"                  13.800          ( -49.327071804, -16.61666739 )     No           3          1    2    3 
"82031945002086"                  13.800          ( -49.32662119 , -16.615616167)     No           3          1    2    3 
"90857225002086"                  13.800          ( -49.326796873, -16.616037683)     No           3          1    2    3 
"82025115002086"                  13.800          ( -49.335017077, -16.625467686)     No           3          1    2    3 
"82025135002086"                  13.800          ( -49.334874299, -16.625005589)     No           3          1    2    3 
"81481775002086"                  13.800          ( -49.329368267, -16.611738156)     No           3          1    2    3 
"86769815002086"                  13.800          ( -49.329034321, -16.611871906)     No           3          1    2    3 
"86769825002086"                  13.800          ( -49.328742115, -16.611988032)     No           3          1    2    3 
"86769835002086"                  13.800          ( -49.328456327, -16.612097949)     No           3          1    2    3 
"86769845002086"                  13.800          ( -49.328182319, -16.612207847)     No           3          1    2    3 
"86769855002086"                  13.800          ( -49.327945769, -16.612305297)     No           3          1    2    3 
"86770025002086"                  13.800          ( -49.327916116, -16.612503626)     No           3          1    2    3 
"81479695002086"                  13.800          ( -49.327792986, -16.612188953)     No           3          1    2    3 
"81479705002086"                  13.800          ( -49.327916116, -16.612503626)     No           3          1    2    3 
"81479715002086"                  13.800          ( -49.327982218, -16.612785858)     No           3          1    2    3 
"82056935002086"                  13.800          ( -49.325215008, -16.618404736)     No           3          1    2    3 
"82056945002086"                  13.800          ( -49.32531319 , -16.618659032)     No           3          1    2    3 
"96033635002086"                  13.800          ( -49.326721733, -16.621563508)     No           3          1    2    3 
"90938795002086"                  13.800          ( -49.327718975, -16.612039692)     No           3          1    2    3 
"90964325002086"                  13.800          ( -49.317493427, -16.610002683)     No           4          1    2    3    4 
"93309575002086"                  13.800          ( -49.320236158, -16.605723344)     No           3          1    2    3 
"82041975002086"                  13.800          ( -49.309016503, -16.614766092)     No           3          1    2    3 
"82041965002086"                  13.800          ( -49.308781883, -16.615123562)     No           3          1    2    3 
"82041995002086"                  13.800          ( -49.308637526, -16.615346547)     No           3          1    2    3 
"81488735002086"                  13.800          ( -49.324074087, -16.580261927)     No           3          1    2    3 
"81488745002086"                  13.800          ( -49.32453033 , -16.580691178)     No           3          1    2    3 
"81488755002086"                  13.800          ( -49.324975381, -16.581227751)     No           3          1    2    3 
"81488765002086"                  13.800          ( -49.325421276, -16.581747207)     No           3          1    2    3 
"81488775002086"                  13.800          ( -49.325790803, -16.582282532)     No           3          1    2    3 
"81488795002086"                  13.800          ( -49.326423804, -16.58303489 )     No           3          1    2    3 
"81489065002086"                  13.800          ( -49.326412324, -16.583244522)     No           3          1    2    3 
