SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 0, 4
ClickOn
SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 1, 0
Xlabel, "X"
Ylabel, "Y"
TxtAlign, 1
KeyClass, 1
Width, 4
Marker, -49.322706, -16.577557,  255, 24, 3
Line, "Line.smt_53072477", "82021885002086.1.2.3", "82021925002086.1.2.3", 18496, 6,  0, 280, 7.9674337, 3.863039, -49.317886, -16.602539, -49.318006, -16.602748, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072897", "82021925002086.1.2.3", "82021065002086.1.2.3", 18688, 6,  0, 66, 7.9674337, 3.890054, -49.318006, -16.602748, -49.317855, -16.602828, 0, 3, 0, 0, 0, 0, 0, 0
Line, "Line.cmt_5286673", "82021065002086.1.2.3", "82021065002086b.1.2.3", 18880, 6,  0, 66, 7.9674337, 3.908825, -49.317855, -16.602828, -49.317855, -16.602828, 0, 3, 0, 0, 0, 0, 0, 0
Line, "Line.smt_55197998", "82021065002086b.1.2.3", "94531855002086.1.2.3", 19072, 6,  0, 66, 7.9674337, 3.909825, -49.317855, -16.602828, -49.317578, -16.602977, 0, 3, 0, 0, 0, 0, 0, 0
Line, "Line.smt_55198004", "94531855002086.1.2.3", "94531885002086.1.2.3", 19264, 6,  0, 0, 7.9674337, 3.944455, -49.317578, -16.602977, -49.317602, -16.603039, 0, 1, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072851", "94531855002086.1.2.3", "82021055002086.1.2.3", 19456, 6,  0, 66, 7.9674337, 3.944455, -49.317578, -16.602977, -49.317498, -16.603024, 0, 3, 0, 0, 0, 0, 0, 0
Line, "Line.cmt_5700356", "82021055002086.1.2.3", "82021055002086b.1.2.3", 19648, 6,  0, 66, 7.9674337, 3.954726, -49.317498, -16.603024, -49.317498, -16.603024, 0, 3, 0, 0, 0, 0, 0, 0
Line, "Line.smt_55198000", "82021055002086b.1.2.3", "94531865002086.1.2.3", 19840, 6,  0, 66, 7.9674337, 3.955726, -49.317498, -16.603024, -49.317433, -16.603064, 0, 3, 0, 0, 0, 0, 0, 0
Line, "Line.smt_55198005", "94531865002086.1.2.3", "94531895002086.1.2.3", 20032, 6,  0, 0, 7.9674337, 3.964063, -49.317433, -16.603064, -49.317459, -16.603116, 0, 1, 0, 0, 0, 0, 0, 0
Line, "Line.smt_55198002", "94531895002086.1.2.3", "94531875002086.1.2.3", 20224, 6,  0, 0, 7.9674337, 3.970642, -49.317459, -16.603116, -49.317525, -16.603082, 0, 1, 0, 0, 0, 0, 0, 0
Line, "Line.smt_55198003", "94531875002086.1.2.3", "94531885002086b.1.2.3", 20416, 6,  0, 0, 7.9674337, 3.978754, -49.317525, -16.603082, -49.317602, -16.603039, 0, 1, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072850", "94531865002086.1.2.3", "82021045002086.1.2.3", 20608, 6,  0, 66, 7.9674337, 3.964063, -49.317433, -16.603064, -49.317187, -16.603211, 0, 3, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072849", "82021045002086.1.2.3", "82021035002086.1.2.3", 20800, 6,  0, 66, 7.9674337, 3.995723, -49.317187, -16.603211, -49.316885, -16.60339, 0, 3, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072848", "82021035002086.1.2.3", "82021025002086.1.2.3", 20992, 6,  0, 66, 7.9674337, 4.034308, -49.316885, -16.60339, -49.316584, -16.603559, 0, 3, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072847", "82021025002086.1.2.3", "82021015002086.1.2.3", 21184, 6,  0, 66, 7.9674337, 4.072354, -49.316584, -16.603559, -49.316301, -16.60371, 0, 3, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072846", "82021015002086.1.2.3", "82021005002086.1.2.3", 21376, 6,  0, 66, 7.9674337, 4.107613, -49.316301, -16.60371, -49.315991, -16.603888, 0, 3, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072821", "82021005002086.1.2.3", "82020995002086.1.2.3", 21568, 6,  0, 66, 7.9674337, 4.147071, -49.315991, -16.603888, -49.31567, -16.604076, 0, 3, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072820", "82020995002086.1.2.3", "82020975002086.1.2.3", 21760, 6,  0, 66, 7.9674337, 4.187935, -49.31567, -16.604076, -49.315388, -16.604236, 0, 3, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072819", "82020975002086.1.2.3", "82020985002086.1.2.3", 21952, 6,  0, 66, 7.9674337, 4.22371, -49.315388, -16.604236, -49.315096, -16.604414, 0, 3, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072855", "82020985002086.1.2.3", "82021195002086.1.2.3", 22144, 6,  0, 54, 7.9674337, 4.261425, -49.315096, -16.604414, -49.314983, -16.604477, 0, 3, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072856", "82021195002086.1.2.3", "82021205002086.1.2.3", 22336, 6,  0, 54, 7.9674337, 4.275631, -49.314983, -16.604477, -49.314681, -16.604646, 0, 3, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072857", "82021205002086.1.2.3", "82021215002086.1.2.3", 22528, 6,  0, 54, 7.9674337, 4.313686, -49.314681, -16.604646, -49.314342, -16.604842, 0, 3, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072858", "82021215002086.1.2.3", "82021225002086.1.2.3", 22720, 6,  0, 54, 7.9674337, 4.356827, -49.314342, -16.604842, -49.313975, -16.605056, 0, 3, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072859", "82021225002086.1.2.3", "82021235002086.1.2.3", 22912, 6,  0, 54, 7.9674337, 4.403653, -49.313975, -16.605056, -49.313617, -16.605243, 0, 3, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072860", "82021235002086.1.2.3", "82021245002086.1.2.3", 23104, 6,  0, 54, 7.9674337, 4.44804, -49.313617, -16.605243, -49.313268, -16.605466, 0, 3, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072861", "82021245002086.1.2.3", "82021255002086.1.2.3", 23296, 6,  0, 54, 7.9674337, 4.493701, -49.313268, -16.605466, -49.313042, -16.605609, 0, 3, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072862", "82021255002086.1.2.3", "82021265002086.1.2.3", 23488, 6,  0, 54, 7.9674337, 4.523196, -49.313042, -16.605609, -49.312788, -16.605742, 0, 3, 0, 0, 0, 0, 0, 0
